accuracy,balanced_accuracy,macro_f1,weighted_f1,macro_precision,macro_recall,auc,benign_precision,benign_recall,benign_f1,malignant_precision,malignant_recall,malignant_f1,normal_precision,normal_recall,normal_f1,run_id,model,experiment,train_ratio,train_ratio_percent,shots_per_class,seed,n_train_samples,best_c,best_val_score,best_val_macro_f1,test_accuracy,test_balanced_accuracy,test_macro_f1,test_weighted_f1,test_auc,k
0.5157894736842106,0.536623844940275,0.4936026936026936,0.5254864433811801,0.4957264957264957,0.536623844940275,0.7613841252279386,0.6923076923076923,0.5294117647058824,0.6,0.46153846153846156,0.41379310344827586,0.43636363636363634,0.3333333333333333,0.6666666666666666,0.4444444444444444,openai_clip_vit_b16__linear_probe__shots16__seed4,openai_clip_vit_b16,fewshot_linear_probe,,,16,4,48,100.0,0.5614132337495623,0.5614132337495623,0.5157894736842106,0.536623844940275,0.4936026936026936,0.5254864433811801,0.7613841252279386,16
0.4842105263157895,0.5583051611449178,0.48034188034188036,0.49063427800269904,0.5055593227636238,0.5583051611449178,0.7436926567910341,0.7407407407407407,0.39215686274509803,0.5128205128205128,0.45161290322580644,0.4827586206896552,0.4666666666666667,0.32432432432432434,0.8,0.46153846153846156,openai_clip_vit_b16__linear_probe__shots16__seed5,openai_clip_vit_b16,fewshot_linear_probe,,,16,5,48,100.0,0.6078186213219972,0.6078186213219972,0.4842105263157895,0.5583051611449178,0.48034188034188036,0.49063427800269904,0.7436926567910341,16
0.6210526315789474,0.6523777327022763,0.6092592592592593,0.626140350877193,0.5988309897987317,0.6523777327022763,0.7961954740098757,0.7435897435897436,0.5686274509803921,0.6444444444444445,0.6129032258064516,0.6551724137931034,0.6333333333333333,0.44,0.7333333333333333,0.55,openai_clip_vit_b16__linear_probe__shots16__seed6,openai_clip_vit_b16,fewshot_linear_probe,,,16,6,48,10.0,0.6810307881603141,0.6810307881603141,0.6210526315789474,0.6523777327022763,0.6092592592592593,0.626140350877193,0.7961954740098757,16
0.6421052631578947,0.6654496281271128,0.6221826375567127,0.6520372320222315,0.6172565408558618,0.6654496281271128,0.8333836334951954,0.8157894736842105,0.6078431372549019,0.6966292134831461,0.6129032258064516,0.6551724137931034,0.6333333333333333,0.4230769230769231,0.7333333333333333,0.5365853658536586,openai_clip_vit_b16__linear_probe__shots16__seed7,openai_clip_vit_b16,fewshot_linear_probe,,,16,7,48,100.0,0.7175627240143369,0.7175627240143369,0.6421052631578947,0.6654496281271128,0.6221826375567127,0.6520372320222315,0.8333836334951954,16
0.5789473684210527,0.6377732702276313,0.5715226802183323,0.5822045231656215,0.5682133746649876,0.6377732702276313,0.7825479439424673,0.7297297297297297,0.5294117647058824,0.6136363636363636,0.5555555555555556,0.5172413793103449,0.5357142857142857,0.41935483870967744,0.8666666666666667,0.5652173913043478,openai_clip_vit_b16__linear_probe__shots16__seed8,openai_clip_vit_b16,fewshot_linear_probe,,,16,8,48,100.0,0.6183844185420851,0.6183844185420851,0.5789473684210527,0.6377732702276313,0.5715226802183323,0.5822045231656215,0.7825479439424673,16
0.6105263157894737,0.672256028848321,0.6091999190273759,0.6120808397588119,0.5994548661215328,0.672256028848321,0.8328898006433504,0.7714285714285715,0.5294117647058824,0.627906976744186,0.5454545454545454,0.6206896551724138,0.5806451612903226,0.48148148148148145,0.8666666666666667,0.6190476190476191,openai_clip_vit_b16__linear_probe__shots16__seed9,openai_clip_vit_b16,fewshot_linear_probe,,,16,9,48,10000.0,0.702260835158238,0.702260835158238,0.6105263157894737,0.672256028848321,0.6091999190273759,0.6120808397588119,0.8328898006433504,16
0.6105263157894737,0.6194275411313951,0.5839793281653747,0.6274989800081598,0.5907151391022359,0.6194275411313951,0.8062014157805234,0.8055555555555556,0.5686274509803921,0.6666666666666666,0.6451612903225806,0.6896551724137931,0.6666666666666666,0.32142857142857145,0.6,0.4186046511627907,openai_clip_vit_b16__linear_probe__shots16__seed10,openai_clip_vit_b16,fewshot_linear_probe,,,16,10,48,1000000.0,0.5968646319794959,0.5968646319794959,0.6105263157894737,0.6194275411313951,0.5839793281653747,0.6274989800081598,0.8062014157805234,16
0.6947368421052632,0.739418526031102,0.6840067340067341,0.7040031897926634,0.6821888201198547,0.739418526031102,0.848955324031389,0.8205128205128205,0.6274509803921569,0.7111111111111111,0.7777777777777778,0.7241379310344828,0.75,0.4482758620689655,0.8666666666666667,0.5909090909090909,openai_clip_vit_b16__linear_probe__shots32__seed1,openai_clip_vit_b16,fewshot_linear_probe,,,32,1,96,100.0,0.6613526570048309,0.6613526570048309,0.6947368421052632,0.739418526031102,0.6840067340067341,0.7040031897926634,0.848955324031389,32
0.6631578947368421,0.6727518593644354,0.6394394394394395,0.6706116642958748,0.6309017779606015,0.6727518593644354,0.8149906775667425,0.8205128205128205,0.6274509803921569,0.7111111111111111,0.6176470588235294,0.7241379310344828,0.6666666666666666,0.45454545454545453,0.6666666666666666,0.5405405405405406,openai_clip_vit_b16__linear_probe__shots32__seed2,openai_clip_vit_b16,fewshot_linear_probe,,,32,2,96,10.0,0.7391246005261577,0.7391246005261577,0.6631578947368421,0.6727518593644354,0.6394394394394395,0.6706116642958748,0.8149906775667425,32
0.5894736842105263,0.6599954924498536,0.5815966978757676,0.5938196442480408,0.5867054514113338,0.6599954924498536,0.821392013440695,0.7714285714285715,0.5294117647058824,0.627906976744186,0.5769230769230769,0.5172413793103449,0.5454545454545454,0.4117647058823529,0.9333333333333333,0.5714285714285714,openai_clip_vit_b16__linear_probe__shots32__seed3,openai_clip_vit_b16,fewshot_linear_probe,,,32,3,96,100000.0,0.674836028313527,0.674836028313527,0.5894736842105263,0.6599954924498536,0.5815966978757676,0.5938196442480408,0.821392013440695,32
0.631578947368421,0.6473743520396664,0.6100817750328815,0.634084568085164,0.6038707880813144,0.6473743520396664,0.8180061261704262,0.7777777777777778,0.5490196078431373,0.6436781609195402,0.6052631578947368,0.7931034482758621,0.6865671641791045,0.42857142857142855,0.6,0.5,openai_clip_vit_b16__linear_probe__shots32__seed4,openai_clip_vit_b16,fewshot_linear_probe,,,32,4,96,100000.0,0.6082732082732082,0.6082732082732082,0.631578947368421,0.6473743520396664,0.6100817750328815,0.634084568085164,0.8180061261704262,32
0.5894736842105263,0.6484561640748253,0.5838407494145198,0.59392333292247,0.5837752525252525,0.6484561640748253,0.8174002704530089,0.7575757575757576,0.49019607843137253,0.5952380952380952,0.59375,0.6551724137931034,0.6229508196721312,0.4,0.8,0.5333333333333333,openai_clip_vit_b16__linear_probe__shots32__seed5,openai_clip_vit_b16,fewshot_linear_probe,,,32,5,96,10.0,0.7279550737177857,0.7279550737177857,0.5894736842105263,0.6484561640748253,0.5838407494145198,0.59392333292247,0.8174002704530089,32
0.5473684210526316,0.6123957629028624,0.5423088764048116,0.5529027709210493,0.5522727272727272,0.6123957629028624,0.7386051181183028,0.7666666666666667,0.45098039215686275,0.5679012345679012,0.5151515151515151,0.5862068965517241,0.5483870967741935,0.375,0.8,0.5106382978723404,openai_clip_vit_b16__linear_probe__shots32__seed6,openai_clip_vit_b16,fewshot_linear_probe,,,32,6,96,1.0,0.6881136950904393,0.6881136950904393,0.5473684210526316,0.6123957629028624,0.5423088764048116,0.5529027709210493,0.7386051181183028,32
0.5894736842105263,0.6228532792427316,0.5733164491200727,0.6004152696176444,0.5745849297573437,0.6228532792427316,0.8281548753252608,0.7777777777777778,0.5490196078431373,0.6436781609195402,0.5666666666666667,0.5862068965517241,0.576271186440678,0.3793103448275862,0.7333333333333333,0.5,openai_clip_vit_b16__linear_probe__shots32__seed7,openai_clip_vit_b16,fewshot_linear_probe,,,32,7,96,100.0,0.7303879617743546,0.7303879617743546,0.5894736842105263,0.6228532792427316,0.5733164491200727,0.6004152696176444,0.8281548753252608,32
0.6631578947368421,0.6677935542032905,0.6500206782464847,0.6675231814026381,0.6431683784624962,0.6677935542032905,0.832705528920032,0.7857142857142857,0.6470588235294118,0.7096774193548387,0.5555555555555556,0.6896551724137931,0.6153846153846154,0.5882352941176471,0.6666666666666666,0.625,openai_clip_vit_b16__linear_probe__shots32__seed8,openai_clip_vit_b16,fewshot_linear_probe,,,32,8,96,1000000.0,0.6627594627594627,0.6627594627594627,0.6631578947368421,0.6677935542032905,0.6500206782464847,0.6675231814026381,0.832705528920032,32
0.6947368421052632,0.7386071670047331,0.6839156715317706,0.6986615144672828,0.6820715516367691,0.7386071670047331,0.8729777490933678,0.9090909090909091,0.5882352941176471,0.7142857142857143,0.6153846153846154,0.8275862068965517,0.7058823529411765,0.5217391304347826,0.8,0.631578947368421,openai_clip_vit_b16__linear_probe__shots32__seed9,openai_clip_vit_b16,fewshot_linear_probe,,,32,9,96,100.0,0.6555953258237709,0.6555953258237709,0.6947368421052632,0.7386071670047331,0.6839156715317706,0.6986615144672828,0.8729777490933678,32
0.6105263157894737,0.6293441514536849,0.591655266757866,0.6135574915400677,0.588034188034188,0.6293441514536849,0.8055657999877067,0.7714285714285715,0.5294117647058824,0.627906976744186,0.5641025641025641,0.7586206896551724,0.6470588235294118,0.42857142857142855,0.6,0.5,openai_clip_vit_b16__linear_probe__shots32__seed10,openai_clip_vit_b16,fewshot_linear_probe,,,32,10,96,100.0,0.6036556036556037,0.6036556036556037,0.6105263157894737,0.6293441514536849,0.591655266757866,0.6135574915400677,0.8055657999877067,32
0.5368421052631579,0.4423258958755916,0.4119815668202764,0.47711860295901043,0.4834474885844749,0.4423258958755916,0.5991391603663409,0.5753424657534246,0.8235294117647058,0.6774193548387096,0.5,0.10344827586206896,0.17142857142857143,0.375,0.4,0.3870967741935484,biomedclip_vit_b16__linear_probe__shots1__seed1,biomedclip_vit_b16,fewshot_linear_probe,,,1,1,3,100000.0,0.4019537818252161,0.4019537818252161,0.5368421052631579,0.4423258958755916,0.4119815668202764,0.47711860295901043,0.5991391603663409,1
0.3473684210526316,0.2603110209601082,0.24618149146451032,0.330316356930061,0.2336898395721925,0.2603110209601082,0.4811804659167742,0.43636363636363634,0.47058823529411764,0.4528301886792453,0.2647058823529412,0.3103448275862069,0.2857142857142857,0.0,0.0,0.0,biomedclip_vit_b16__linear_probe__shots1__seed2,biomedclip_vit_b16,fewshot_linear_probe,,,1,2,3,1e-06,0.2864873468088493,0.2864873468088493,0.3473684210526316,0.2603110209601082,0.24618149146451032,0.330316356930061,0.4811804659167742,1
0.49473684210526314,0.42528735632183906,0.4456544313513025,0.49122407807409624,0.49673579109062976,0.42528735632183906,0.6190034728624991,0.6071428571428571,0.6666666666666666,0.6355140186915887,0.25806451612903225,0.27586206896551724,0.26666666666666666,0.625,0.3333333333333333,0.43478260869565216,biomedclip_vit_b16__linear_probe__shots1__seed3,biomedclip_vit_b16,fewshot_linear_probe,,,1,3,3,10.0,0.38311688311688313,0.38311688311688313,0.49473684210526314,0.42528735632183906,0.4456544313513025,0.49122407807409624,0.6190034728624991,1
0.47368421052631576,0.47171512283074146,0.4452798663324979,0.46893549663632766,0.4549752847625188,0.47171512283074146,0.6707384698916138,0.6060606060606061,0.39215686274509803,0.47619047619047616,0.425531914893617,0.6896551724137931,0.5263157894736842,0.3333333333333333,0.3333333333333333,0.3333333333333333,biomedclip_vit_b16__linear_probe__shots1__seed4,biomedclip_vit_b16,fewshot_linear_probe,,,1,4,3,1000000.0,0.45094017094017097,0.45094017094017097,0.47368421052631576,0.47171512283074146,0.4452798663324979,0.46893549663632766,0.6707384698916138,1
0.5789473684210527,0.6220869957178274,0.560333772063042,0.600043961782557,0.5879629629629629,0.6220869957178274,0.7249331550802139,0.875,0.5490196078431373,0.6746987951807228,0.5555555555555556,0.5172413793103449,0.5357142857142857,0.3333333333333333,0.8,0.47058823529411764,biomedclip_vit_b16__linear_probe__shots1__seed5,biomedclip_vit_b16,fewshot_linear_probe,,,1,5,3,0.1,0.5451033314810404,0.5451033314810404,0.5789473684210527,0.6220869957178274,0.560333772063042,0.600043961782557,0.7249331550802139,1
0.4631578947368421,0.5476673427991886,0.4296181630546956,0.474215414697735,0.6911626154136047,0.5476673427991886,0.8359674329501915,0.8275862068965517,0.47058823529411764,0.6,1.0,0.1724137931034483,0.29411764705882354,0.2459016393442623,1.0,0.39473684210526316,biomedclip_vit_b16__linear_probe__shots1__seed6,biomedclip_vit_b16,fewshot_linear_probe,,,1,6,3,1.0,0.42798987938112215,0.42798987938112215,0.4631578947368421,0.5476673427991886,0.4296181630546956,0.474215414697735,0.8359674329501915,1
0.4105263157894737,0.4737885958981294,0.3898809523809524,0.38731203007518794,0.47781548516842637,0.4737885958981294,0.7721319687749708,0.7692307692307693,0.19607843137254902,0.3125,0.4583333333333333,0.7586206896551724,0.5714285714285714,0.20588235294117646,0.4666666666666667,0.2857142857142857,biomedclip_vit_b16__linear_probe__shots1__seed7,biomedclip_vit_b16,fewshot_linear_probe,,,1,7,3,0.1,0.4023611111111111,0.4023611111111111,0.4105263157894737,0.4737885958981294,0.3898809523809524,0.38731203007518794,0.7721319687749708,1
0.42105263157894735,0.43894523326572005,0.3347922502334267,0.37584586466165415,0.3835485413677666,0.43894523326572005,0.5937756366914582,0.5490196078431373,0.5490196078431373,0.5490196078431373,0.3333333333333333,0.034482758620689655,0.0625,0.2682926829268293,0.7333333333333333,0.39285714285714285,biomedclip_vit_b16__linear_probe__shots1__seed8,biomedclip_vit_b16,fewshot_linear_probe,,,1,8,3,0.1,0.38943591391432747,0.38943591391432747,0.42105263157894735,0.43894523326572005,0.3347922502334267,0.37584586466165415,0.5937756366914582,1
0.25263157894736843,0.3121027721433401,0.3049958748406188,0.2590530471452426,0.313386524822695,0.3121027721433401,0.5538896572213002,0.3125,0.19607843137254902,0.24096385542168675,0.1276595744680851,0.20689655172413793,0.15789473684210525,0.5,0.5333333333333333,0.5161290322580645,biomedclip_vit_b16__linear_probe__shots1__seed9,biomedclip_vit_b16,fewshot_linear_probe,,,1,9,3,1.0,0.27556390977443607,0.27556390977443607,0.25263157894736843,0.3121027721433401,0.3049958748406188,0.2590530471452426,0.5538896572213002,1
0.4,0.5629930132972729,0.39685529634300126,0.3475062222074733,0.4835222978080121,0.5629930132972729,0.7866546806810498,0.7,0.13725490196078433,0.22950819672131148,0.4444444444444444,0.5517241379310345,0.49230769230769234,0.30612244897959184,1.0,0.46875,biomedclip_vit_b16__linear_probe__shots1__seed10,biomedclip_vit_b16,fewshot_linear_probe,,,1,10,3,100.0,0.4105122414354894,0.4105122414354894,0.4,0.5629930132972729,0.39685529634300126,0.3475062222074733,0.7866546806810498,1
0.6,0.656614829839982,0.5906969881406887,0.596579952065745,0.5795703338806787,0.656614829839982,0.7944489007724301,0.7142857142857143,0.5882352941176471,0.6451612903225806,0.5416666666666666,0.4482758620689655,0.49056603773584906,0.4827586206896552,0.9333333333333333,0.6363636363636364,biomedclip_vit_b16__linear_probe__shots2__seed1,biomedclip_vit_b16,fewshot_linear_probe,,,2,1,6,10.0,0.6802840858225657,0.6802840858225657,0.6,0.656614829839982,0.5906969881406887,0.596579952065745,0.7944489007724301,2
0.49473684210526314,0.5995492449853504,0.49707081942899517,0.4868637667583865,0.5507585030228849,0.5995492449853504,0.7257671030794762,0.7368421052631579,0.27450980392156865,0.4,0.6363636363636364,0.7241379310344828,0.6774193548387096,0.27906976744186046,0.8,0.41379310344827586,biomedclip_vit_b16__linear_probe__shots2__seed2,biomedclip_vit_b16,fewshot_linear_probe,,,2,2,6,100000.0,0.5206315289648623,0.5206315289648623,0.49473684210526314,0.5995492449853504,0.49707081942899517,0.4868637667583865,0.7257671030794762,2
0.3473684210526316,0.3222447599729547,0.314544252044252,0.363348712690818,0.342156862745098,0.3222447599729547,0.49977708115639147,0.6,0.35294117647058826,0.4444444444444444,0.25,0.41379310344827586,0.3116883116883117,0.17647058823529413,0.2,0.1875,biomedclip_vit_b16__linear_probe__shots2__seed3,biomedclip_vit_b16,fewshot_linear_probe,,,2,3,6,10000.0,0.33211104413636056,0.33211104413636056,0.3473684210526316,0.3222447599729547,0.314544252044252,0.363348712690818,0.49977708115639147,2
0.6736842105263158,0.7156186612576064,0.6777395615917531,0.6763516074779947,0.6716374269005847,0.7156186612576064,0.81416282500461,0.8333333333333334,0.5882352941176471,0.6896551724137931,0.55,0.7586206896551724,0.6376811594202898,0.631578947368421,0.8,0.7058823529411765,biomedclip_vit_b16__linear_probe__shots2__seed4,biomedclip_vit_b16,fewshot_linear_probe,,,2,4,6,0.1,0.6294698494871057,0.6294698494871057,0.6736842105263158,0.7156186612576064,0.6777395615917531,0.6763516074779947,0.81416282500461,2
0.2736842105263158,0.3771917962587334,0.27312323039877223,0.2547340009943888,0.3135294117647059,0.3771917962587334,0.5943333947999262,0.47058823529411764,0.1568627450980392,0.23529411764705882,0.25,0.2413793103448276,0.24561403508771928,0.22,0.7333333333333333,0.3384615384615385,biomedclip_vit_b16__linear_probe__shots2__seed5,biomedclip_vit_b16,fewshot_linear_probe,,,2,5,6,100.0,0.3788358715759066,0.3788358715759066,0.2736842105263158,0.3771917962587334,0.27312323039877223,0.2547340009943888,0.5943333947999262,2
0.7263157894736842,0.7491097588460671,0.7249934456541237,0.7261136033360712,0.7088723275540282,0.7491097588460671,0.8368329338004794,0.7872340425531915,0.7254901960784313,0.7551020408163265,0.6551724137931034,0.6551724137931034,0.6551724137931034,0.6842105263157895,0.8666666666666667,0.7647058823529411,biomedclip_vit_b16__linear_probe__shots2__seed6,biomedclip_vit_b16,fewshot_linear_probe,,,2,6,6,100000.0,0.7173717863373036,0.7173717863373036,0.7263157894736842,0.7491097588460671,0.7249934456541237,0.7261136033360712,0.8368329338004794,2
0.6,0.5459995492449853,0.5450891541408782,0.6070665224068128,0.5502645502645503,0.5459995492449853,0.7518741676398877,0.7777777777777778,0.6862745098039216,0.7291666666666666,0.4444444444444444,0.5517241379310345,0.49230769230769234,0.42857142857142855,0.4,0.41379310344827586,biomedclip_vit_b16__linear_probe__shots2__seed7,biomedclip_vit_b16,fewshot_linear_probe,,,2,7,6,10000.0,0.5009620826259197,0.5009620826259197,0.6,0.5459995492449853,0.5450891541408782,0.6070665224068128,0.7518741676398877,2
0.6,0.6202839756592292,0.5706618962432916,0.6274066203074771,0.6582752613240418,0.6202839756592292,0.8525415923945335,0.825,0.6470588235294118,0.7252747252747253,0.8571428571428571,0.41379310344827586,0.5581395348837209,0.2926829268292683,0.8,0.42857142857142855,biomedclip_vit_b16__linear_probe__shots2__seed8,biomedclip_vit_b16,fewshot_linear_probe,,,2,8,6,10.0,0.6211775744780671,0.6211775744780671,0.6,0.6202839756592292,0.5706618962432916,0.6274066203074771,0.8525415923945335,2
0.5157894736842106,0.6043272481406355,0.5141093474426808,0.5157059314954052,0.5302861389817911,0.6043272481406355,0.7298956604585407,0.6666666666666666,0.43137254901960786,0.5238095238095238,0.5652173913043478,0.4482758620689655,0.5,0.358974358974359,0.9333333333333333,0.5185185185185185,biomedclip_vit_b16__linear_probe__shots2__seed9,biomedclip_vit_b16,fewshot_linear_probe,,,2,9,6,10.0,0.47391598915989164,0.47391598915989164,0.5157894736842106,0.6043272481406355,0.5141093474426808,0.5157059314954052,0.7298956604585407,2
0.4421052631578947,0.5486590038314176,0.44031543153521485,0.44577988455439793,0.5188895534290271,0.5486590038314176,0.7529123383940828,0.8947368421052632,0.3333333333333333,0.4857142857142857,0.34375,0.3793103448275862,0.36065573770491804,0.3181818181818182,0.9333333333333333,0.4745762711864407,biomedclip_vit_b16__linear_probe__shots2__seed10,biomedclip_vit_b16,fewshot_linear_probe,,,2,10,6,10.0,0.44924958082852817,0.44924958082852817,0.4421052631578947,0.5486590038314176,0.44031543153521485,0.44577988455439793,0.7529123383940828,2
0.6526315789473685,0.7083164300202839,0.6448412698412699,0.6592105263157895,0.6438993105659772,0.7083164300202839,0.8122855840350769,0.8787878787878788,0.5686274509803921,0.6904761904761905,0.5714285714285714,0.6896551724137931,0.625,0.48148148148148145,0.8666666666666667,0.6190476190476191,biomedclip_vit_b16__linear_probe__shots4__seed1,biomedclip_vit_b16,fewshot_linear_probe,,,4,1,12,10.0,0.6552041596970993,0.6552041596970993,0.6526315789473685,0.7083164300202839,0.6448412698412699,0.6592105263157895,0.8122855840350769,4
0.6947368421052632,0.6717151228307415,0.6659357442862598,0.6981043674478291,0.6641943734015346,0.6717151228307415,0.8197316470998013,0.8043478260869565,0.7254901960784313,0.7628865979381443,0.5882352941176471,0.6896551724137931,0.6349206349206349,0.6,0.6,0.6,biomedclip_vit_b16__linear_probe__shots4__seed2,biomedclip_vit_b16,fewshot_linear_probe,,,4,2,12,100000.0,0.7131694422416072,0.7131694422416072,0.6947368421052632,0.6717151228307415,0.6659357442862598,0.6981043674478291,0.8197316470998013,4
0.6736842105263158,0.6578318683795357,0.6356976356976357,0.6786722049879945,0.6303553553553554,0.6578318683795357,0.8238779273464872,0.825,0.6470588235294118,0.7252747252747253,0.6216216216216216,0.7931034482758621,0.696969696969697,0.4444444444444444,0.5333333333333333,0.48484848484848486,biomedclip_vit_b16__linear_probe__shots4__seed3,biomedclip_vit_b16,fewshot_linear_probe,,,4,3,12,0.01,0.7472222222222222,0.7472222222222222,0.6736842105263158,0.6578318683795357,0.6356976356976357,0.6786722049879945,0.8238779273464872,4
0.7052631578947368,0.7088122605363983,0.6834276834276835,0.709609688557057,0.6757257257257256,0.7088122605363983,0.8657557829819494,0.85,0.6666666666666666,0.7472527472527473,0.6216216216216216,0.7931034482758621,0.696969696969697,0.5555555555555556,0.6666666666666666,0.6060606060606061,biomedclip_vit_b16__linear_probe__shots4__seed4,biomedclip_vit_b16,fewshot_linear_probe,,,4,4,12,100.0,0.728019813126196,0.728019813126196,0.7052631578947368,0.7088122605363983,0.6834276834276835,0.709609688557057,0.8657557829819494,4
0.5894736842105263,0.6443092179400497,0.5750500200080032,0.600998925886144,0.5871459694989106,0.6443092179400497,0.7720202020202022,0.8235294117647058,0.5490196078431373,0.6588235294117647,0.5555555555555556,0.5172413793103449,0.5357142857142857,0.38235294117647056,0.8666666666666667,0.5306122448979592,biomedclip_vit_b16__linear_probe__shots4__seed5,biomedclip_vit_b16,fewshot_linear_probe,,,4,5,12,10.0,0.6611295681063122,0.6611295681063122,0.5894736842105263,0.6443092179400497,0.5750500200080032,0.600998925886144,0.7720202020202022,4
0.5789473684210527,0.6625647960333559,0.596588693957115,0.5728870421668205,0.5963181200097626,0.6625647960333559,0.8067485709017149,0.7586206896551724,0.43137254901960786,0.55,0.46511627906976744,0.6896551724137931,0.5555555555555556,0.5652173913043478,0.8666666666666667,0.6842105263157895,biomedclip_vit_b16__linear_probe__shots4__seed6,biomedclip_vit_b16,fewshot_linear_probe,,,4,6,12,1000.0,0.6594426033999042,0.6594426033999042,0.5789473684210527,0.6625647960333559,0.596588693957115,0.5728870421668205,0.8067485709017149,4
0.631578947368421,0.6853279242731576,0.6364333773501856,0.6312477288297144,0.6180872267828789,0.6853279242731576,0.8026958223205688,0.7435897435897436,0.5686274509803921,0.6444444444444445,0.5454545454545454,0.6206896551724138,0.5806451612903226,0.5652173913043478,0.8666666666666667,0.6842105263157895,biomedclip_vit_b16__linear_probe__shots4__seed7,biomedclip_vit_b16,fewshot_linear_probe,,,4,7,12,100.0,0.7107796544076429,0.7107796544076429,0.631578947368421,0.6853279242731576,0.6364333773501856,0.6312477288297144,0.8026958223205688,4
0.6631578947368421,0.7090827135451881,0.6548014077425842,0.6669905533063428,0.649178590355061,0.7090827135451881,0.8508541807527609,0.8529411764705882,0.5686274509803921,0.6823529411764706,0.5945945945945946,0.7586206896551724,0.6666666666666666,0.5,0.8,0.6153846153846154,biomedclip_vit_b16__linear_probe__shots4__seed8,biomedclip_vit_b16,fewshot_linear_probe,,,4,8,12,0.1,0.6297637441978773,0.6297637441978773,0.6631578947368421,0.7090827135451881,0.6548014077425842,0.6669905533063428,0.8508541807527609,4
